PrefabName;SequenceIndex;TupleIndex;Lane;ObstacleGUID;TokenGUID;PowerUpGUID
Platform_HG_ObstacleSequences;14;3;Left;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;14;3;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;14;3;Right;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;14;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;5;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;14;5;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;14;6;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;14;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;6;Right;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;14;7;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;14;7;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;14;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;8;Left;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;14;8;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;8;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;9;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;9;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;9;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;15;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;1;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;15;1;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;2;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;15;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;3;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;15;3;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;15;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;5;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;15;5;Right;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;15;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;7;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;7;Middle;b077335b4004f904297af6961a459e9f;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;15;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;8;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;8;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;15;8;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;15;9;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;9;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;15;9;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;1;Middle;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;16;1;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;16;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;2;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;16;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;3;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;16;3;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;4;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;16;4;Middle;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;16;4;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;16;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;5;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;16;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;0;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;17;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;1;Middle;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;17;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;3;Left;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;17;3;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;17;3;Right;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;17;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;5;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;17;5;Middle;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;17;5;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;17;6;Left;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;17;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;7;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;7;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;7;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;17;8;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;17;8;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;17;8;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;9;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;9;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;17;9;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;1;Left;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;18;1;Middle;a4e51c86cdc77664ca2a1a656ddb5854;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;18;1;Right;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;18;2;Left;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;18;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;3;Left;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;18;3;Middle;22fe6eae11fb4aa449c019fb8b6449cc;NULL;NULL
Platform_HG_ObstacleSequences;18;3;Right;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;18;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;18;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;1;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;1;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;19;2;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;19;2;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;19;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;3;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;19;3;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;4;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;19;4;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;19;5;Left;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;19;5;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;19;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;1;Left;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;20;1;Middle;0a331f413b18209438d918f73d3ed13d;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;20;1;Right;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;20;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;3;Left;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;20;3;Middle;313fe0e86ffd8cd48a3df5a9f592ab38;NULL;NULL
Platform_HG_ObstacleSequences;20;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;5;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;20;5;Middle;22fe6eae11fb4aa449c019fb8b6449cc;eeb6754ec3f0ded48968eb4db56fe376;NULL
Platform_HG_ObstacleSequences;20;5;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;20;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;6;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;20;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;7;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;20;7;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;20;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;8;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;8;Middle;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;20;8;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;9;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;9;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;20;9;Right;NULL;NULL;NULL
Roof_BabyHead;0;0;Left;NULL;NULL;NULL
Roof_BabyHead;0;0;Middle;NULL;NULL;NULL
Roof_BabyHead;0;0;Right;NULL;NULL;NULL
Roof_BabyHeadTrigger;0;0;Left;NULL;NULL;NULL
Roof_BabyHeadTrigger;0;0;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
Roof_BabyHeadTrigger;0;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_High;0;0;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
Roof_DuckyMomo_High;0;0;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
Roof_DuckyMomo_High;0;0;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
Roof_DuckyMomo_High;1;0;Left;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;1;0;Middle;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;1;0;Right;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;2;0;Left;NULL;c9b790013f8f57b4c92cfe3650d92a9a;NULL
Roof_DuckyMomo_High;2;0;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;2;0;Right;NULL;794734fe2b509e048bdf8daecaed964a;NULL
Roof_DuckyMomo_High;2;1;Left;NULL;c9b790013f8f57b4c92cfe3650d92a9a;NULL
Roof_DuckyMomo_High;2;1;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;2;1;Right;NULL;794734fe2b509e048bdf8daecaed964a;NULL
Roof_DuckyMomo_High;2;2;Left;NULL;c9b790013f8f57b4c92cfe3650d92a9a;NULL
Roof_DuckyMomo_High;2;2;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;2;2;Right;NULL;794734fe2b509e048bdf8daecaed964a;NULL
Roof_DuckyMomo_High;2;3;Left;NULL;c9b790013f8f57b4c92cfe3650d92a9a;NULL
Roof_DuckyMomo_High;2;3;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;2;3;Right;NULL;794734fe2b509e048bdf8daecaed964a;NULL
Roof_DuckyMomo_High;3;0;Left;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
Roof_DuckyMomo_High;3;0;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_DuckyMomo_High;3;0;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;3;1;Left;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;3;1;Middle;NULL;0115c096d5cd9534b88f40259f1636b7;NULL
Roof_DuckyMomo_High;3;1;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
Roof_DuckyMomo_High;3;2;Left;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;3;2;Middle;NULL;0115c096d5cd9534b88f40259f1636b7;NULL
Roof_DuckyMomo_High;3;2;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
Roof_DuckyMomo_High;3;3;Left;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
Roof_DuckyMomo_High;3;3;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_DuckyMomo_High;3;3;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;4;0;Left;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;4;0;Middle;NULL;0115c096d5cd9534b88f40259f1636b7;NULL
Roof_DuckyMomo_High;4;0;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
Roof_DuckyMomo_High;4;1;Left;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;4;1;Middle;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;4;1;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;4;2;Left;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
Roof_DuckyMomo_High;4;2;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_DuckyMomo_High;4;2;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;5;0;Left;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
Roof_DuckyMomo_High;5;0;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_DuckyMomo_High;5;0;Right;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;5;1;Left;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;5;1;Middle;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;5;1;Right;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_High;5;2;Left;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Roof_DuckyMomo_High;5;2;Middle;NULL;0115c096d5cd9534b88f40259f1636b7;NULL
Roof_DuckyMomo_High;5;2;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
Roof_DuckyMomo_Low;0;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Low;0;0;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
Roof_DuckyMomo_Low;0;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Low;1;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Low;1;0;Middle;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_Low;1;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Low;2;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Low;2;0;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Low;2;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Low;3;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Low;3;0;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Low;3;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Low;4;0;Left;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_Low;4;0;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Low;4;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Low;5;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Low;5;0;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Low;5;0;Right;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_Low;6;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Low;6;0;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Low;6;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Low;7;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Low;7;0;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Low;7;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;0;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;0;0;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
Roof_DuckyMomo_Med;0;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;1;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;1;0;Middle;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_Med;1;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;0;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_DuckyMomo_Med;2;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;1;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;1;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;1;Right;NULL;794734fe2b509e048bdf8daecaed964a;NULL
Roof_DuckyMomo_Med;2;2;Left;NULL;c9b790013f8f57b4c92cfe3650d92a9a;NULL
Roof_DuckyMomo_Med;2;2;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;2;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;3;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;3;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;2;3;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
Roof_DuckyMomo_Med;3;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;3;0;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_DuckyMomo_Med;3;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;3;1;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;3;1;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;3;1;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
Roof_DuckyMomo_Med;3;2;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;3;2;Middle;NULL;0115c096d5cd9534b88f40259f1636b7;NULL
Roof_DuckyMomo_Med;3;2;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;3;3;Left;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
Roof_DuckyMomo_Med;3;3;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;3;3;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;4;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;4;0;Middle;NULL;0115c096d5cd9534b88f40259f1636b7;NULL
Roof_DuckyMomo_Med;4;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;4;1;Left;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_Med;4;1;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;4;1;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;4;2;Left;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
Roof_DuckyMomo_Med;4;2;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;4;2;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;5;0;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;5;0;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_DuckyMomo_Med;5;0;Right;NULL;NULL;NULL
Roof_DuckyMomo_Med;5;1;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;5;1;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;5;1;Right;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
Roof_DuckyMomo_Med;5;2;Left;NULL;NULL;NULL
Roof_DuckyMomo_Med;5;2;Middle;NULL;NULL;NULL
Roof_DuckyMomo_Med;5;2;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
Roof_DuckyMomoTrigger;0;0;Left;NULL;5bd9968bdf924df41a1c61a38db05a34;NULL
Roof_DuckyMomoTrigger;0;0;Middle;NULL;5bd9968bdf924df41a1c61a38db05a34;NULL
Roof_DuckyMomoTrigger;0;0;Right;NULL;5bd9968bdf924df41a1c61a38db05a34;NULL
Roof_Gap_M;0;0;Left;NULL;d7b4710611e73f248a878708ccadb573;NULL
Roof_Gap_M;0;0;Middle;NULL;d7b4710611e73f248a878708ccadb573;NULL
Roof_Gap_M;0;0;Right;NULL;d7b4710611e73f248a878708ccadb573;NULL
Roof_LinkAfterBreak;0;0;Left;NULL;NULL;NULL
Roof_LinkAfterBreak;0;0;Middle;NULL;NULL;NULL
Roof_LinkAfterBreak;0;0;Right;NULL;NULL;NULL
Roof_LinkAfterBreak;0;1;Left;NULL;457dcb169a18afe4dbb97206ddc1eb52;NULL
Roof_LinkAfterBreak;0;1;Middle;NULL;457dcb169a18afe4dbb97206ddc1eb52;NULL
Roof_LinkAfterBreak;0;1;Right;NULL;457dcb169a18afe4dbb97206ddc1eb52;NULL
Roof_LinkBeforeBreak;0;0;Left;NULL;457dcb169a18afe4dbb97206ddc1eb52;NULL
Roof_LinkBeforeBreak;0;0;Middle;NULL;457dcb169a18afe4dbb97206ddc1eb52;NULL
Roof_LinkBeforeBreak;0;0;Right;NULL;457dcb169a18afe4dbb97206ddc1eb52;NULL
Roof_Obstacles_Doof;0;0;Left;NULL;NULL;NULL
Roof_Obstacles_Doof;0;0;Middle;NULL;NULL;NULL
Roof_Obstacles_Doof;0;0;Right;NULL;NULL;NULL
Roof_Obstacles_Doof;0;1;Left;NULL;NULL;NULL
Roof_Obstacles_Doof;0;1;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
Roof_Obstacles_Doof;0;1;Right;NULL;NULL;NULL
Roof_Obstacles_Doof;0;2;Left;NULL;NULL;NULL
Roof_Obstacles_Doof;0;2;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
Roof_Obstacles_Doof;0;2;Right;NULL;NULL;NULL
Roof_Obstacles_Doof;0;3;Left;b440f8998ab90c444ab4c22a1b185fb1;NULL;7e0a5aad6164ca54eba76d41afd97562
Roof_Obstacles_Doof;0;3;Middle;ef16d29c3c4a7804fa69b24feca261d3;NULL;NULL
Roof_Obstacles_Doof;0;3;Right;1e300b0ee4d49874292bdb91b5b70bf3;NULL;NULL
Roof_Obstacles_Doof;0;4;Left;NULL;NULL;NULL
Roof_Obstacles_Doof;0;4;Middle;NULL;NULL;NULL
Roof_Obstacles_Doof;0;4;Right;NULL;NULL;NULL
Roof_Obstacles_Doof;1;0;Left;NULL;NULL;NULL
Roof_Obstacles_Doof;1;0;Middle;NULL;NULL;NULL
Roof_Obstacles_Doof;1;0;Right;NULL;NULL;NULL
Roof_Obstacles_Doof;1;1;Left;NULL;NULL;NULL
